id,ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,roof_style,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmt_unf_sf,heating_qc,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,garage_cond,wood_deck_sf,mo_sold,yr_sold,saleprice,house_age,with_porch,remod/add,big_house,exterior
2833,160,RM,32.0,8.120886021092838,0,Lvl,Inside,Edwards,Norm,TwnhsE,2Story,7,5,2004,Gable,Stone,4.770684624465665,4,TA,PConc,4,1,Unf,0.0,6.884486652042782,5,6.884486652042782,6.597145701886651,7.443663683115591,0.0,2,0,3,4,0,0,Detchd,Unf,380.0,TA,0.0,4,2006,11.77528972943772,1.0986122886681098,1,0,0,Vinyl
1707,20,RL,94.0,9.519000850813155,1,HLS,Corner,NridgHt,Norm,1Fam,1Story,9,5,2006,Hip,Stone,6.236369590203704,5,TA,PConc,5,4,Unf,0.0,7.497207223203318,5,7.497207223203318,0.0,7.497207223203318,0.0,2,1,3,5,1,4,Attchd,Fin,843.0,TA,5.0689042022202315,6,2007,12.826649133255284,0.6931471805599453,1,0,0,Metal
2428,120,RL,43.0,8.01102337918644,0,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,Gable,BrkFace,4.983606621708336,4,TA,PConc,4,4,GLQ,2.833213344056216,7.205635176410364,5,7.317876198626496,0.0,7.317876198626496,0.0,2,0,2,4,1,4,Attchd,Fin,440.0,TA,4.962844630259907,4,2006,12.27134527214637,0.6931471805599453,1,0,0,Vinyl
242,20,RL,44.0,9.769155839740836,2,Lvl,Inside,Edwards,Norm,1Fam,1Story,7,5,2009,Gable,Stone,4.574710978503383,4,TA,PConc,4,4,GLQ,7.205635176410364,5.093750200806762,5,7.319202458767849,0.0,7.319202458767849,1.0,1,0,1,4,2,3,Attchd,RFn,572.0,TA,0.0,1,2010,12.637952459809789,0.6931471805599453,0,1,0,Vinyl
1564,20,RL,0.0,10.074537489292018,2,Lvl,Inside,Mitchel,Norm,1Fam,1Story,7,5,1996,Gable,BrkFace,6.505784060128229,4,TA,PConc,5,2,GLQ,6.55250788703459,7.039660349862076,5,7.617267813628347,0.0,7.617267813628347,1.0,3,0,3,4,0,0,Attchd,Fin,786.0,TA,0.0,9,2008,12.611537753638338,2.5649493574615367,1,1,0,Metal
2613,20,RL,79.0,9.09504174761272,0,Lvl,Corner,NAmes,Norm,1Fam,1Story,6,6,1959,Hip,None,0.0,3,TA,CBlock,3,2,ALQ,6.486160788944089,0.0,5,7.085901464365611,0.0,7.085901464365611,0.0,1,0,3,3,1,2,BuiltIn,Fin,539.0,TA,0.0,7,2006,11.979799201207037,3.871201010907891,1,0,0,Brick
2832,160,RM,24.0,7.833203948641057,0,Lvl,Inside,Edwards,Norm,Twnhs,2Story,7,5,2004,Gable,Stone,3.9318256327243257,4,TA,PConc,4,1,Unf,0.0,6.878326468291325,5,6.878326468291325,6.606650186198215,7.444248649496705,0.0,2,0,3,4,0,0,Detchd,Unf,380.0,TA,0.0,4,2006,11.831379196088763,1.0986122886681098,1,0,0,Vinyl
2459,20,RL,73.0,9.069813136839207,0,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2005,Gable,BrkFace,5.43372200355424,4,TA,PConc,4,3,Unf,0.0,7.388327859577107,5,7.388327859577107,0.0,7.388327859577107,0.0,2,0,3,4,0,0,Attchd,RFn,834.0,TA,5.342334251964811,4,2006,12.354492650648448,0.6931471805599453,1,0,0,Vinyl
1360,30,RM,0.0,8.747034264178168,1,Lvl,Inside,IDOTRR,RRNe,1Fam,1Story,6,6,1930,Gable,None,0.0,4,Gd,BrkTil,3,1,Unf,0.0,6.645090969505644,3,6.645090969505644,0.0,6.645090969505644,0.0,1,0,1,3,0,0,Detchd,Unf,440.0,TA,0.0,7,2008,11.449453042014655,4.3694478524670215,1,1,0,Mix
2723,30,RL,0.0,9.77166897791528,0,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1924,Gable,Stone,4.189654742026425,3,TA,BrkTil,3,1,Unf,0.0,6.771935555839602,2,6.771935555839602,0.0,6.771935555839602,0.0,1,0,2,2,1,4,Detchd,Unf,322.0,Fa,0.0,4,2006,11.56171562913966,4.418840607796598,1,1,0,Brick
1350,30,RM,60.0,8.752265313595721,1,Lvl,Inside,BrkSide,Feedr,1Fam,1Story,4,6,1927,Gable,None,0.0,3,TA,BrkTil,3,1,Unf,0.0,6.255750041753367,2,6.255750041753367,0.0,6.255750041753367,0.0,1,0,1,2,0,0,Detchd,Unf,240.0,TA,3.912023005428146,5,2008,11.134589024250317,4.406719247264253,1,1,0,Metal
136,90,RL,80.0,9.358846580275406,0,Lvl,Corner,NAmes,Feedr,Duplex,2Story,5,5,1960,Gable,BrkFace,5.8916442118257715,3,TA,CBlock,3,1,Rec,6.095824562432225,6.4967749901858625,3,7.00850518208228,7.064759027791802,7.729735331385051,0.0,2,0,5,3,0,0,Detchd,Unf,480.0,TA,0.0,1,2010,11.946654038351252,3.9318256327243257,0,0,0,Metal
2235,50,RM,50.0,8.894121641382213,0,Lvl,Inside,IDOTRR,Artery,1Fam,1.5Fin,5,7,1925,Gable,None,0.0,4,Gd,BrkTil,3,1,Unf,0.0,6.842683282238422,5,6.842683282238422,6.501289670540389,7.379008127628304,0.0,2,0,3,3,0,0,None,None,0.0,None,0.0,9,2007,11.774135217090894,4.418840607796598,1,1,0,Vinyl
1993,70,RM,35.0,8.427706024914702,0,Lvl,Inside,OldTown,Norm,1Fam,2Story,5,7,1910,Gable,None,0.0,3,TA,BrkTil,3,1,BLQ,5.1298987149230735,6.1070228877422545,5,6.424869023905388,6.424869023905388,7.117205503164344,0.0,1,0,3,3,0,0,Detchd,Unf,480.0,Fa,5.638354669333745,6,2007,11.643953727376633,4.584967478670572,1,1,0,Metal
367,20,RL,63.0,9.765603845172741,1,Lvl,CulDSac,StoneBr,Norm,1Fam,1Story,9,5,2008,Hip,Stone,6.618738983517219,5,TA,PConc,5,1,GLQ,7.552237287560802,5.746203190540153,5,7.711996507047669,0.0,7.711996507047669,1.0,2,0,1,5,1,4,Attchd,Fin,1166.0,TA,0.0,7,2009,13.1260306447518,0.6931471805599453,1,1,0,Vinyl
1309,50,RM,100.0,9.446676517076376,1,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,8,1915,Gable,None,0.0,3,TA,BrkTil,3,2,Unf,0.0,6.776506992372183,4,6.776506992372183,6.293419278846481,7.256297239690681,0.0,1,1,4,3,1,4,Detchd,Unf,720.0,TA,6.037870919922137,6,2008,11.94405831982697,4.543294782270004,1,1,0,Wood
402,20,RL,60.0,9.105090961257085,0,Lvl,FR2,NAmes,Norm,1Fam,1Story,4,7,1971,Gable,None,0.0,3,Gd,CBlock,3,1,ALQ,5.484796933490655,6.437751649736401,4,6.762729506931879,0.0,6.762729506931879,0.0,1,0,3,3,0,0,Detchd,Unf,576.0,TA,5.303304908059076,7,2009,11.77528972943772,3.6635616461296463,0,1,0,Vinyl
1592,120,RM,32.0,8.412054873292933,0,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,6,5,1997,Hip,BrkFace,5.288267030694535,3,TA,PConc,5,1,GLQ,6.762729506931879,5.786897381366708,5,7.081708586105575,0.0,7.081708586105575,1.0,2,0,2,3,0,0,Attchd,RFn,392.0,TA,0.0,4,2008,11.986049221552207,2.4849066497880004,1,0,0,Vinyl
2409,120,RL,48.0,8.759982494977281,0,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2006,Hip,BrkFace,6.35088571671474,5,TA,PConc,5,1,GLQ,6.030685260261263,7.132497551660044,5,7.418780882750794,0.0,7.418780882750794,1.0,2,0,2,4,1,4,Attchd,RFn,575.0,TA,5.43372200355424,6,2006,12.644617856906528,0.0,1,0,0,Metal
539,20,RL,67.0,9.218705288307811,0,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,5,2003,Gable,None,0.0,4,TA,PConc,4,1,GLQ,6.726233402358747,5.840641657373398,5,7.0909098220799835,0.0,7.0909098220799835,1.0,2,0,2,4,0,0,Attchd,RFn,555.0,TA,0.0,8,2009,12.127570417375216,1.9459101490553132,1,0,0,Vinyl
1940,20,RL,70.0,9.495594499353297,0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1956,Hip,None,0.0,3,TA,CBlock,4,1,Rec,5.934894195619588,6.313548046277095,3,6.834108738813838,0.0,6.834108738813838,0.0,1,0,2,3,0,0,Attchd,Unf,252.0,TA,5.568344503761097,6,2007,11.790557201568507,3.9512437185814275,1,1,0,Wood
588,20,RL,80.0,9.169622538697624,0,Lvl,Inside,NWAmes,Feedr,1Fam,1Story,5,5,1969,Gable,BrkFace,4.859812404361672,3,TA,CBlock,4,2,ALQ,6.317164686747284,6.3784261836515865,3,7.198183577101943,0.0,7.198183577101943,0.0,2,0,3,3,1,2,Attchd,RFn,502.0,TA,5.746203190540153,8,2009,12.0015054797889,3.713572066704308,1,0,0,Wood
96,160,FV,30.0,8.075893630298857,0,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,7,5,2004,Gable,BrkFace,4.795790545596741,4,TA,PConc,4,3,GLQ,5.638354669333745,5.771441123130016,5,6.398594934535208,6.398594934535208,7.0909098220799835,0.0,2,1,2,4,0,0,Detchd,RFn,480.0,TA,0.0,4,2010,11.951180395901384,1.9459101490553132,1,0,0,Metal
1187,80,RL,0.0,9.315150736328528,1,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,6,6,1969,Gable,None,0.0,3,TA,CBlock,3,3,GLQ,6.720220155135295,6.396929655216146,4,7.2640301428995295,0.0,7.2640301428995295,0.0,2,0,4,3,0,0,Attchd,RFn,516.0,TA,0.0,5,2008,12.117241431823558,3.6888794541139363,1,0,0,Metal
2154,60,RL,0.0,9.635346635291183,3,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,5,1996,Gable,BrkFace,5.541263545158426,4,TA,PConc,4,2,GLQ,6.637258031284457,4.59511985013459,5,7.10085190894405,6.660575149839686,7.597396320212795,1.0,2,1,3,4,2,3,Attchd,RFn,608.0,TA,5.420534999272286,6,2007,12.259613412458204,2.4849066497880004,1,1,0,Vinyl
550,60,RL,70.0,9.117127990254003,0,Lvl,Inside,SawyerW,RRAe,1Fam,2Story,7,5,1994,Gable,None,0.0,4,TA,PConc,4,1,LwQ,3.6109179126442243,4.812184355372417,5,6.626717749249025,6.668228248417403,7.340186835320115,1.0,2,1,3,4,0,0,Attchd,RFn,495.0,TA,4.948759890378168,10,2009,12.122691036591123,2.772588722239781,1,0,0,Vinyl
811,90,RL,64.0,8.856376036730422,0,Bnk,Inside,SawyerW,Norm,Duplex,1Story,5,5,1979,Gable,None,0.0,3,TA,Slab,0,0,None,0.0,0.0,3,7.336936913707618,0.0,7.336936913707618,0.0,2,0,4,3,0,0,Attchd,Unf,400.0,TA,0.0,6,2009,11.685684782260491,3.4339872044851463,0,0,0,Wood
124,80,RL,0.0,9.554851637414007,1,Lvl,Corner,NAmes,Norm,1Fam,SLvl,5,7,1964,Hip,BrkFace,4.465908118654584,3,TA,PConc,3,3,GLQ,6.922643891475888,4.9344739331306915,3,7.050122520269059,0.0,7.050122520269059,1.0,1,0,3,3,1,4,Attchd,RFn,484.0,TA,5.429345628954441,4,2010,12.103486056755072,3.8501476017100584,0,0,0,Wood
1836,120,FV,80.0,8.16735198705607,1,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,8,5,2006,Gable,Stone,3.4339872044851463,4,TA,PConc,4,1,GLQ,4.110873864173311,6.9865664594064265,5,7.049254841255837,0.0,7.049254841255837,1.0,2,0,2,4,0,0,Attchd,Fin,484.0,TA,0.0,2,2007,12.01974306733868,0.6931471805599453,1,1,0,Vinyl
779,80,RL,88.0,9.636457419815208,0,Lvl,Inside,Sawyer,Norm,1Fam,SLvl,6,5,1960,Hip,BrkFace,4.007333185232471,3,TA,CBlock,3,3,BLQ,6.3784261836515865,6.311734809152915,5,7.037905963447182,0.0,7.037905963447182,0.0,1,0,3,3,1,3,Attchd,RFn,480.0,TA,0.0,3,2009,11.904967552746252,3.912023005428146,1,0,0,Wood
1886,20,RL,74.0,8.916103530553727,1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1956,Hip,None,0.0,3,TA,CBlock,3,1,Rec,6.0844994130751715,5.5254529391317835,4,6.980075940561763,0.0,6.980075940561763,0.0,1,0,2,4,1,4,Detchd,Unf,396.0,TA,0.0,1,2007,11.728036844587175,3.9512437185814275,1,0,0,Wood
1724,120,RL,60.0,8.897545598709327,0,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2005,Hip,BrkFace,5.5093883366279774,5,TA,PConc,5,1,GLQ,7.050989447068045,6.013715156042802,5,7.3537223303996315,0.0,7.3537223303996315,1.0,2,0,2,5,1,4,Attchd,Fin,556.0,TA,5.318119993844216,8,2007,12.533576212168626,1.0986122886681098,1,0,0,Metal
2450,60,RL,83.0,9.212338374638856,1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1995,Hip,BrkFace,5.986452005284438,4,TA,PConc,4,1,ALQ,6.269096283706261,6.704414354964107,5,7.214504414151143,7.221835825288449,7.910957382845589,0.0,2,1,4,4,1,5,Attchd,RFn,725.0,TA,5.730099782973574,6,2006,12.765688433465597,2.4849066497880004,1,0,0,Vinyl
1013,20,RL,53.0,9.642252650099195,1,HLS,CulDSac,StoneBr,Norm,1Fam,1Story,9,5,2004,Hip,BrkFace,5.6937321388027,5,TA,PConc,5,4,GLQ,7.198931240688173,6.306275286948016,5,7.541683099882111,0.0,7.541683099882111,1.0,2,0,2,5,1,4,Attchd,Fin,670.0,TA,5.3706380281276624,9,2008,12.866179972011919,1.6094379124341003,1,0,0,Vinyl
2084,30,RL,58.0,9.11591979635669,1,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,7,1920,Gable,None,0.0,3,TA,BrkTil,3,2,ALQ,5.855071922202427,5.198497031265826,5,6.406879986069314,0.0,6.406879986069314,1.0,1,0,2,3,0,0,None,None,0.0,None,0.0,7,2007,11.362102575235644,4.477336814478207,1,1,0,Wood
1184,20,RL,103.0,9.697754062731514,0,Lvl,Inside,Veenker,Norm,1Fam,1Story,8,9,1976,Gable,None,0.0,5,Ex,CBlock,4,2,GLQ,6.951772164398911,0.0,5,7.421775793644647,0.0,7.421775793644647,1.0,3,0,3,5,1,4,Attchd,RFn,550.0,TA,5.638354669333745,5,2008,12.577636201962656,3.4965075614664802,1,1,0,Vinyl
728,30,C (all),72.0,9.147720009994515,0,Lvl,Corner,IDOTRR,Norm,1Fam,1Story,3,3,1900,Mansard,None,0.0,3,Fa,CBlock,2,1,Unf,0.0,5.5053315359323625,3,6.682108597449809,0.0,6.682108597449809,0.0,1,0,2,3,0,0,None,None,0.0,None,0.0,9,2009,10.691944912900398,4.700480365792417,1,1,0,Aesbestos
950,60,RL,71.0,9.41001056710475,1,Lvl,CulDSac,Mitchel,Norm,1Fam,2Story,6,5,2001,Gable,None,0.0,3,TA,PConc,5,1,ALQ,6.53813982376767,4.74493212836325,5,6.690842277418564,7.05444965813294,7.581719640125308,1.0,2,1,3,4,1,3,BuiltIn,Fin,560.0,TA,4.836281906951478,6,2009,12.2783933071098,2.1972245773362196,1,1,0,Vinyl
2524,190,RL,79.0,9.481206851499401,1,Lvl,Corner,NWAmes,RRAn,2fmCon,1Story,5,6,1972,Gable,BrkFace,4.976733742420574,3,TA,CBlock,4,1,GLQ,6.870053411798126,5.2574953720277815,5,7.085064293952548,0.0,7.085064293952548,1.0,2,0,2,3,0,0,Attchd,Fin,501.0,TA,4.948759890378168,7,2006,11.894780707439258,3.5553480614894135,1,0,0,Wood
2513,160,FV,0.0,7.883069351305753,0,Lvl,FR2,Somerst,Norm,Twnhs,2Story,7,5,2000,Gable,None,0.0,4,TA,PConc,4,1,GLQ,6.464588303689961,3.4965075614664802,5,6.513230110912307,6.565264970035361,7.232010331664759,1.0,2,1,3,4,0,0,Detchd,Unf,490.0,TA,5.0369526024136295,4,2006,12.013700752882718,1.9459101490553132,1,0,0,Metal
2028,50,RM,60.0,9.050288983827956,0,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,6,7,1916,Gable,None,0.0,3,Gd,BrkTil,3,1,Rec,5.1298987149230735,0.0,3,7.417580402414544,6.760414691083428,7.834788107388194,0.0,2,0,5,4,1,4,Detchd,Unf,216.0,TA,4.48863636973214,8,2007,11.820410164718188,4.5217885770490405,1,1,0,Mix
2309,20,RL,0.0,10.581140312137425,1,Low,CulDSac,NAmes,Norm,1Fam,1Story,6,6,1957,Gable,Stone,6.805722553416985,3,TA,CBlock,4,4,ALQ,7.01301578963963,6.39024066706535,5,7.237778191923443,0.0,7.237778191923443,1.0,1,1,1,5,2,4,Attchd,Unf,550.0,TA,0.0,10,2006,12.437184366493561,3.912023005428146,1,0,0,Wood
51,160,RL,36.0,7.874358824729881,0,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,7,5,2003,Gable,Stone,4.672828834461906,4,TA,PConc,4,1,Unf,0.0,6.639875833826536,5,6.639875833826536,6.760414691083428,7.394493107219038,0.0,2,1,2,4,0,0,BuiltIn,RFn,474.0,TA,0.0,6,2010,12.075394321888057,2.0794415416798357,1,0,0,Vinyl
699,70,RM,57.0,8.765146421639022,0,Lvl,Inside,OldTown,Norm,1Fam,2Story,5,6,1939,Gable,None,0.0,3,TA,BrkTil,3,1,ALQ,6.045005314036012,5.598421958998375,3,6.767343125265392,6.53813982376767,7.351799869057777,0.0,1,1,3,3,1,4,Detchd,Unf,400.0,TA,0.0,10,2009,11.918390573078392,4.2626798770413155,1,1,0,Wood
1881,20,RL,0.0,9.42084437974393,1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1960,Hip,None,0.0,3,TA,CBlock,3,1,Unf,0.0,6.88653164253051,3,7.260522598089852,0.0,7.260522598089852,0.0,1,0,3,3,1,3,Attchd,RFn,286.0,TA,0.0,8,2007,11.848683160653573,3.871201010907891,1,1,0,Wood
1345,50,RM,52.0,8.738895704934043,0,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,7,1930,Gable,None,0.0,3,TA,PConc,3,1,Unf,0.0,6.983789965258135,3,7.029087564149662,6.100318952020064,7.3613754289773485,0.0,2,0,3,3,1,4,Detchd,Unf,360.0,TA,0.0,6,2008,12.000891794590137,4.3694478524670215,0,1,0,Metal
166,20,RL,87.0,9.210440366976517,1,Lvl,Corner,NAmes,Norm,1Fam,1Story,6,6,1962,Hip,BrkFace,5.568344503761097,3,TA,CBlock,3,1,Unf,0.0,7.018401799069201,3,7.018401799069201,0.0,7.018401799069201,0.0,1,1,3,3,0,0,Attchd,Unf,440.0,TA,0.0,2,2010,11.982929094215963,3.8918202981106265,1,0,0,Wood
781,20,RL,0.0,9.105090961257085,0,Lvl,Corner,Sawyer,Norm,1Fam,1Story,2,2,1947,Gable,None,0.0,3,TA,Slab,0,0,None,0.0,0.0,2,6.493753839851686,0.0,6.493753839851686,0.0,1,0,2,2,0,0,None,None,0.0,None,0.0,6,2009,11.065074640365626,4.143134726391533,1,1,0,Wood
379,20,RL,80.0,9.313708904953216,0,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,5,1978,Gable,BrkFace,4.976733742420574,3,TA,PConc,3,1,ALQ,6.725033642166843,5.733341276897746,4,7.443078374348516,0.0,7.443078374348516,0.0,2,0,3,3,1,3,Attchd,Fin,479.0,TA,0.0,5,2009,12.122691036591123,3.4657359027997265,0,1,0,Wood
2818,20,RL,134.0,9.784478765953926,0,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,4,1959,Gable,BrkFace,4.890349128221754,3,TA,CBlock,3,1,BLQ,5.176149732573829,7.1631723908466425,3,7.2909747781429814,0.0,7.2909747781429814,0.0,1,1,3,2,2,4,Attchd,Fin,528.0,TA,0.0,11,2006,11.917723684090689,3.871201010907891,1,0,0,Wood
1168,120,FV,0.0,8.469262657658687,1,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,9,5,2000,Hip,BrkFace,5.564520407322694,4,TA,PConc,4,3,GLQ,6.93537044601511,6.376726947898627,5,7.40184157874383,0.0,7.40184157874383,1.0,2,0,2,5,1,3,Attchd,Fin,495.0,TA,5.442417710521793,7,2008,12.611537753638338,2.1972245773362196,1,0,0,Metal
1396,190,RL,0.0,9.262268464836541,0,Lvl,Corner,ClearCr,Norm,1Fam,1Story,5,3,1960,Flat,Stone,5.62040086571715,3,TA,CBlock,3,2,Rec,6.8966943316227125,0.0,4,7.451241684987676,0.0,7.451241684987676,1.0,2,0,3,3,2,3,Basment,Unf,626.0,TA,3.9318256327243257,12,2008,11.884489021402711,3.8918202981106265,1,0,0,Wood
838,60,RL,65.0,9.64387450001194,1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,5,1997,Gable,None,0.0,3,TA,PConc,4,1,GLQ,6.71174039505618,4.68213122712422,5,6.834108738813838,6.729824070489475,7.475905969367397,1.0,2,1,3,4,0,0,Attchd,RFn,470.0,TA,5.6240175061873385,8,2009,12.352335152508426,2.5649493574615367,1,0,0,Vinyl
1492,30,RL,63.0,9.540219493127752,0,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,6,1940,Gable,None,0.0,3,TA,CBlock,3,1,BLQ,5.673323267171493,6.561030665896573,5,6.904750769961838,0.0,6.904750769961838,1.0,1,0,3,3,1,4,None,None,0.0,None,4.976733742420574,7,2008,11.589886506106357,4.23410650459726,0,1,0,Wood
637,20,RL,70.0,9.076923258535832,0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1956,Gable,None,0.0,3,TA,CBlock,3,1,Rec,6.077642243349034,6.338594078203183,3,7.0925737159746784,0.0,7.0925737159746784,0.0,1,0,3,3,0,0,Attchd,RFn,304.0,TA,0.0,11,2009,11.695247021764184,3.9889840465642745,1,0,0,Brick
1826,20,RL,0.0,9.204925739274683,1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1961,Hip,BrkFace,4.060443010546419,3,TA,CBlock,3,1,Rec,6.71901315438526,5.087596335232384,3,6.8966943316227125,0.0,6.8966943316227125,1.0,1,0,3,3,0,0,Detchd,Unf,572.0,TA,0.0,10,2007,11.763684183317412,3.8501476017100584,0,0,0,Wood
173,30,RM,56.0,9.10063710688422,0,Lvl,Inside,OldTown,Artery,1Fam,1Story,5,6,1927,Gable,None,0.0,3,TA,CBlock,3,1,Unf,0.0,6.9167150203536085,4,6.9363427358340495,0.0,6.9363427358340495,0.0,1,0,2,3,1,4,Detchd,Unf,360.0,TA,0.0,3,2010,11.652687407345388,4.430816798843313,1,1,0,Wood
715,50,RM,50.0,8.160803920954665,0,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,7,1947,Gable,None,0.0,3,TA,CBlock,3,1,LwQ,5.746203190540153,6.013715156042802,3,6.580639137284949,6.336825731146441,7.158513997329321,0.0,1,1,2,3,0,0,Detchd,Unf,240.0,TA,0.0,4,2009,11.608235644774552,4.143134726391533,1,1,0,Aesbestos
1183,60,RL,0.0,10.109403558183711,1,Lvl,CulDSac,Veenker,Norm,1Fam,2Story,9,3,1977,Mansard,BrkFace,6.957497370876951,4,Gd,CBlock,4,1,GLQ,6.018593214496234,6.371611847231857,3,7.3777589082278725,7.204892510204673,7.987864096085687,0.0,2,2,3,4,1,4,Attchd,RFn,864.0,TA,4.948759890378168,6,2008,11.918390573078392,3.4657359027997265,1,0,0,Wood
2433,60,RL,74.0,9.111293218374948,1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,8,5,2004,Gable,None,0.0,4,TA,PConc,5,3,Unf,0.0,6.56244409369372,5,6.56244409369372,6.56244409369372,7.254884810077338,0.0,2,1,3,4,1,4,Attchd,Fin,403.0,TA,4.61512051684126,10,2006,12.089538829274222,1.0986122886681098,1,0,0,Vinyl
2866,70,RL,70.0,9.419060402624668,1,HLS,Inside,Crawfor,Norm,1Fam,2Story,7,7,1932,Gable,None,0.0,3,TA,BrkTil,3,1,Unf,0.0,6.45833828334479,5,6.866933284461882,6.478509642208569,7.383989457978509,0.0,1,1,3,4,2,4,2Types,Unf,579.0,TA,0.0,5,2006,12.203569515312056,4.31748811353631,1,1,0,Wood
2311,60,RL,60.0,9.01663425631559,1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1997,Gable,None,0.0,3,TA,PConc,3,1,GLQ,6.55250788703459,4.736198448394496,5,6.70196036600254,6.569481420414296,7.330405211844402,1.0,2,1,3,3,1,3,Attchd,Fin,400.0,TA,6.045005314036012,5,2006,12.119969946476761,2.302585092994046,1,1,0,Vinyl
1551,80,RM,75.0,8.699681400989514,0,Lvl,Inside,IDOTRR,Norm,1Fam,SLvl,5,5,1967,Hip,None,0.0,2,TA,CBlock,4,2,Rec,5.552959584921617,5.908082938168931,5,6.996681488176539,6.336825731146441,7.4127640174265625,0.0,1,1,3,3,1,1,Attchd,Unf,288.0,TA,0.0,7,2008,11.744037185933616,3.7376696182833684,1,0,0,Wood
1049,120,RL,24.0,7.835974581721566,0,Lvl,Inside,NPkVill,Norm,Twnhs,1Story,7,6,1977,Gable,None,0.0,3,TA,CBlock,4,1,ALQ,5.937536205082426,6.519147287940395,2,6.962243464266207,0.0,6.962243464266207,0.0,2,0,2,3,0,0,Attchd,Unf,440.0,TA,0.0,9,2008,11.908340237224891,3.4657359027997265,1,0,0,Wood
657,60,RL,60.0,9.287394001418473,0,Lvl,Inside,OldTown,Norm,1Fam,2Story,5,7,1939,Gable,None,0.0,3,Gd,BrkTil,3,1,Unf,0.0,6.517671272912275,5,6.517671272912275,6.517671272912275,7.210079628170788,0.0,2,0,4,4,0,0,Detchd,Unf,720.0,TA,5.236441962829949,8,2009,11.911701584927597,4.2626798770413155,1,1,0,Vinyl
414,160,RL,24.0,7.762170607138205,0,Lvl,Inside,NPkVill,Norm,Twnhs,2Story,6,5,1977,Gable,None,0.0,3,TA,CBlock,4,1,ALQ,5.966146739123692,6.1463292576688975,3,6.752270376141742,6.400257445308821,7.284134806195205,0.0,2,1,3,3,1,3,Attchd,Unf,440.0,TA,0.0,5,2009,11.834284063781393,3.4965075614664802,1,0,0,Wood
1181,120,RL,32.0,9.291643823040218,1,Lvl,CulDSac,Veenker,Norm,TwnhsE,1Story,8,5,1993,Gable,None,0.0,4,TA,PConc,4,4,GLQ,7.3901814282264295,4.61512051684126,5,7.450079569807499,0.0,7.450079569807499,2.0,1,1,1,4,2,4,Attchd,Fin,473.0,TA,4.812184355372417,5,2008,12.688498794774466,2.772588722239781,1,0,0,Brick
1514,30,RL,67.0,8.63141433550626,0,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,6,1925,Gable,None,0.0,3,TA,CBlock,3,1,Rec,6.150602768446279,5.983936280687191,3,6.762729506931879,0.0,6.762729506931879,1.0,1,0,2,3,0,0,None,None,0.0,None,0.0,4,2008,11.49272275765271,4.430816798843313,1,1,0,Mix
1040,160,RM,21.0,7.427144133408616,0,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,5,1973,Gable,BrkFace,5.886104031450156,3,TA,CBlock,3,1,LwQ,6.129050210060545,3.258096538021482,3,6.182084906716632,6.22455842927536,6.895682697747868,0.0,1,1,2,3,0,0,Detchd,Unf,264.0,TA,3.970291913552122,2,2008,11.546360241056465,3.58351893845611,0,0,0,Wood
